experts_[1]_trial_1,0.0,10.54233870967742,28.83266129032258,46.614919354838705,59.32,
experts_[1]_trial_1,0.0,10.161290322580644,28.83266129032258,46.741935483870975,57.91935483870968,59.32,
experts_[1]_trial_1,0.0,5.969758064516128,19.306451612903228,32.516129032258064,43.185483870967744,51.314516129032256,55.125,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,16.385080645161292,22.735887096774196,29.0866935483871,35.81854838709677,39.502016129032256,46.741935483870975,53.6008064516129,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,5.842741935483872,10.415322580645164,13.08266129032258,16.258064516129032,19.306451612903228,22.481854838709676,26.0383064516129,28.959677419354836,32.64314516129032,35.81854838709677,37.72379032258064,39.62903225806451,42.93145161290323,46.741935483870975,51.060483870967744,53.346774193548384,55.37903225806453,57.91935483870968,59.32,
experts_[1]_trial_1,0.0,5.969758064516128,10.288306451612904,13.336693548387096,16.131048387096776,19.05241935483871,22.735887096774196,25.784274193548388,28.705645161290324,32.64314516129032,35.69153225806451,36.70766129032258,37.596774193548384,38.61290322580645,39.375,43.3125,46.48790322580645,51.69556451612904,53.6008064516129,55.252016129032256,57.91935483870968,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,29.0866935483871,35.81854838709677,39.75604838709677,46.741935483870975,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,29.0866935483871,35.81854838709677,39.375,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,5.842741935483872,19.179435483870968,33.0241935483871,43.439516129032256,51.69556451612904,55.50604838709678,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,22.735887096774196,28.959677419354836,35.94556451612904,39.502016129032256,46.614919354838705,53.346774193548384,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,16.258064516129032,22.862903225806452,28.959677419354836,35.94556451612904,37.46975806451613,39.75604838709677,46.614919354838705,57.91935483870968,59.32,
experts_[1]_trial_1,0.0,35.94556451612904,39.375,59.32,
experts_[1]_trial_1,0.0,10.66935483870968,28.83266129032258,46.741935483870975,57.91935483870968,59.32,
experts_[1]_trial_1,0.0,46.614919354838705,59.32,
experts_[1]_trial_1,0.0,10.161290322580644,28.959677419354836,46.614919354838705,57.53830645161291,59.32,
experts_[1]_trial_1,0.0,10.54233870967742,28.959677419354836,57.79233870967742,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,28.83266129032258,46.48790322580645,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,28.959677419354836,46.48790322580645,58.30040322580645,59.32,
experts_[1]_trial_1,0.0,13.336693548387096,25.911290322580644,32.516129032258064,43.3125,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,28.83266129032258,46.614919354838705,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,28.83266129032258,46.614919354838705,58.30040322580645,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,28.83266129032258,46.741935483870975,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,28.83266129032258,46.86895161290323,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,28.959677419354836,46.614919354838705,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,28.959677419354836,46.741935483870975,57.91935483870968,59.32,
experts_[1]_trial_1,0.0,5.715725806451614,19.306451612903228,32.64314516129032,32.64314516129032,43.185483870967744,51.69556451612904,55.37903225806453,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,28.83266129032258,35.69153225806451,39.62903225806451,46.614919354838705,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,28.83266129032258,46.48790322580645,57.91935483870968,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,19.179435483870968,32.64314516129032,43.439516129032256,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,19.433467741935484,32.38911290322581,43.185483870967744,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.415322580645164,28.705645161290324,46.741935483870975,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.288306451612904,12.955645161290324,25.65725806451613,28.959677419354836,46.741935483870975,57.79233870967742,59.32,
experts_[1]_trial_1,0.0,10.161290322580644,28.83266129032258,32.64314516129032,43.05846774193549,51.314516129032256,59.32,
experts_[1]_trial_1,0.0,5.842741935483872,10.66935483870968,13.20967741935484,16.512096774193548,19.433467741935484,22.862903225806452,29.213709677419356,35.81854838709677,39.375,46.614919354838705,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,5.588709677419356,19.433467741935484,32.516129032258064,35.81854838709677,39.62903225806451,58.046370967741936,59.32,
experts_[1]_trial_1,0.0,10.161290322580644,28.83266129032258,28.959677419354836,35.69153225806451,39.75604838709677,46.99596774193549,58.046370967741936,59.32,
